"Deployment","Year","Lured","DateTime","Series","Photos","Species","Sex","Age","Individuals","Duration","DeploymentYear"
"ABMI-0410-NW",2019,"n",2019-06-15 21:26:35,177,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-NW_2019"
"ABMI-0410-NW",2019,"n",2019-06-15 21:33:41,178,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-NW_2019"
"ABMI-0410-NW",2019,"n",2019-06-15 23:15:24,179,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-NW_2019"
"ABMI-0410-NW",2019,"n",2019-07-03 08:51:05,180,3,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0410-NW_2019"
"ABMI-0410-SE",2019,"n",2019-02-18 10:45:33,181,2,"Canada Lynx","Unkn","Adult",1,6.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-03-05 16:04:36,182,7,"Canada Lynx","Unkn","Adult",1,12.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-03-21 04:56:18,183,4,"Canada Lynx","Unkn","Adult",1,11.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-03-25 08:01:27,184,3,"Canada Lynx","Unkn","Adult",1,9.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-04-01 06:20:12,185,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-04-06 19:56:02,186,2,"Canada Lynx","Unkn","Adult",1,6.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-04-21 01:24:07,187,3,"Canada Lynx","Unkn","Adult",1,7.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-05-09 21:39:01,188,2,"Canada Lynx","Unkn","Adult",1,6.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-05-09 22:16:48,189,5,"Canada Lynx","Unkn","Adult",1,30.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-05-30 04:07:45,190,4,"Canada Lynx","Unkn","Adult",1,8.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-06-07 20:40:13,191,7,"Canada Lynx","Unkn","Adult",1,17.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-06-07 20:40:30,192,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-06-14 19:43:31,193,2,"Canada Lynx","Unkn","Adult",1,7.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-06-25 09:21:28,194,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-06-10 13:20:55,195,4,"Moose","Unkn","Adult",1,10.493406794,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-01-23 19:19:56,196,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-01-25 18:46:21,197,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-01-27 20:07:06,198,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-01-31 00:29:46,199,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-01 05:09:01,200,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-04 03:46:50,201,2,"Snowshoe Hare","Unkn","Adult",1,16.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-04 21:11:06,202,2,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-05 20:10:10,203,4,"Snowshoe Hare","Unkn","Adult",1,83.6614521930815,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-06 06:13:42,204,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-06 22:08:09,205,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-07 00:54:35,206,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-07 00:57:22,207,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-07 05:29:51,208,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-11 02:51:22,209,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-11 22:13:48,210,2,"Snowshoe Hare","Unkn","Adult",1,35.0612163018419,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-02-16 06:59:43,211,4,"Snowshoe Hare","Unkn","Adult",1,41.0662763929823,"ABMI-0410-SE_2019"
"ABMI-0410-SE",2019,"n",2019-03-02 07:26:23,212,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SE_2019"
"ABMI-0410-SW",2019,"y",2019-06-20 20:10:00,213,7,"Black Bear","Unkn","Adult",1,38.5710612129838,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-01-26 05:48:39,214,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-02-17 17:04:00,215,2,"Canada Lynx","Unkn","Adult",1,9.8679801,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-03-23 13:10:29,216,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-04-03 10:27:20,217,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-04-28 09:25:12,218,2,"Canada Lynx","Unkn","Adult",1,11.8679801,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-02-16 06:02:53,219,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-02-16 06:05:21,220,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-03-05 22:38:10,221,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_2019"
"ABMI-0410-SW",2019,"y",2019-03-13 20:58:01,222,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0410-SW_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-06-20 19:07:18,223,8,"Black Bear","Unkn","Adult",1,119.784568740523,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-06-20 19:10:16,224,6,"Black Bear","Unkn","Adult",1,20.181914064,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-01-26 04:48:33,225,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-02 18:43:52,226,5,"Canada Lynx","Unkn","Adult",1,29.9140159585774,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-17 16:04:04,227,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-18 04:12:18,228,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-23 12:10:28,229,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-04-03 09:27:10,230,4,"Canada Lynx","Unkn","Adult",1,17.8679801,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-04-28 08:25:13,231,5,"Canada Lynx","Unkn","Adult",1,27.8679801,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-11 04:58:47,232,2,"Snowshoe Hare","Unkn","Adult",1,13.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-11 05:05:27,233,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-16 05:02:48,234,2,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-16 05:05:24,235,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-22 05:21:17,236,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-28 04:39:34,237,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-02-28 04:49:19,238,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-05 21:38:05,239,4,"Snowshoe Hare","Unkn","Adult",1,17.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-09 01:57:55,240,2,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-13 07:45:53,241,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-13 19:58:00,242,2,"Snowshoe Hare","Unkn","Adult",1,13.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-17 04:10:43,243,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-03-19 06:41:33,244,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0410-SW_HF2",2019,"y",2019-04-20 07:44:47,245,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0410-SW_HF2_2019"
"ABMI-0411-NE",2019,"y",2019-03-21 10:06:32,246,2,"Canada Lynx","Unkn","Adult",1,9.8679801,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-03-08 18:24:05,247,4,"Fisher","Unkn","Adult",1,58.7565924283468,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-04-14 08:53:48,248,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-04-21 08:06:47,249,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-03-26 23:23:56,250,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-03-28 00:05:05,251,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-03-31 06:24:59,252,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-03-31 06:27:41,253,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-03-31 06:31:12,254,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-04-09 02:52:57,255,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NE",2019,"y",2019-04-09 03:06:14,256,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NE_2019"
"ABMI-0411-NW",2019,"n",2019-02-24 16:17:05,257,4,"Canada Lynx","Unkn","Adult",1,8.8679801,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-04 22:27:09,258,12,"Canada Lynx","Unkn","Adult",1,31.8679801,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-15 09:15:30,259,14,"Canada Lynx","Unkn","Adult",1,31.8679801,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-05-23 22:00:48,260,4,"Canada Lynx","Unkn","Adult",1,10.8679801,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-20 09:37:03,261,4,"Red Squirrel","Unkn","Adult",1,37.374206128,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-20 09:37:40,262,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-01-25 07:46:33,263,4,"Snowshoe Hare","Unkn","Adult",1,30.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-01-29 00:24:47,264,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-02-09 00:44:27,265,2,"Snowshoe Hare","Unkn","Adult",1,26.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-02-26 20:34:59,266,3,"Snowshoe Hare","Unkn","Adult",1,19.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-01 07:06:33,267,2,"Snowshoe Hare","Unkn","Adult",1,20.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-01 07:08:41,268,2,"Snowshoe Hare","Unkn","Adult",1,13.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-16 05:05:29,269,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-20 06:43:30,270,2,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-21 20:57:27,271,4,"Snowshoe Hare","Unkn","Adult",1,29.6642654328561,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-21 23:53:48,272,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-22 03:15:21,273,1,"Snowshoe Hare","Unkn","Adult",2,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-22 22:49:29,274,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-22 23:34:41,275,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-23 00:27:36,276,2,"Snowshoe Hare","Unkn","Adult",1,15.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-23 00:45:08,277,2,"Snowshoe Hare","Unkn","Adult",1,53.6644052116305,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-23 06:52:01,278,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-24 21:39:40,279,2,"Snowshoe Hare","Unkn","Adult",1,22.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-24 23:59:32,280,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-25 00:00:15,281,7,"Snowshoe Hare","Unkn","Adult",1,69.8044581160346,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-25 02:19:15,282,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-25 03:39:38,283,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-25 03:41:45,284,2,"Snowshoe Hare","Unkn","Adult",1,20.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-26 05:27:07,285,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-26 22:44:51,286,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-27 02:10:11,287,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-27 06:02:59,288,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-27 06:26:11,289,8,"Snowshoe Hare","Unkn","Adult",1,40.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-27 09:25:07,290,3,"Snowshoe Hare","Unkn","Adult",1,13.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-27 21:20:28,291,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-28 06:42:30,292,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-28 20:41:47,293,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-29 11:18:00,294,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-29 13:40:21,295,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-30 01:12:12,296,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-31 09:00:23,297,3,"Snowshoe Hare","Unkn","Adult",1,45.170169674749,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-31 09:42:13,298,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-03-31 22:26:23,299,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-06 23:40:24,300,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-07 23:14:23,301,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-08 04:25:08,302,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-08 07:24:21,303,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-08 23:16:29,304,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-08 23:38:35,305,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-09 00:36:37,306,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-09 04:41:05,307,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-10 00:20:25,308,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-10 01:29:11,309,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-11 09:10:21,310,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-13 00:08:05,311,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-04-29 03:55:22,312,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-05-05 00:03:29,313,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-05-05 00:18:16,314,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-06-09 02:16:47,315,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-NW",2019,"n",2019-06-09 04:29:49,316,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-NW_2019"
"ABMI-0411-SE",2019,"n",2019-02-25 00:16:29,317,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SE_2019"
"ABMI-0411-SE",2019,"n",2019-03-14 02:02:51,318,2,"Snowshoe Hare","Unkn","Adult",1,12.66675689,"ABMI-0411-SE_2019"
"ABMI-0411-SE",2019,"n",2019-03-25 13:15:04,319,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SE_2019"
"ABMI-0411-SE",2019,"n",2019-04-12 02:37:02,320,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SE_2019"
"ABMI-0411-SE",2019,"n",2019-04-13 23:51:04,321,2,"Snowshoe Hare","Unkn","Adult",1,54.0985275246224,"ABMI-0411-SE_2019"
"ABMI-0411-SE",2019,"n",2019-04-17 02:46:58,322,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0411-SE_2019"
"ABMI-0411-SW",2019,"y",2019-04-24 05:53:33,323,1,"Canada Lynx","Unkn","Adult",1,4.8679801,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-18 08:24:07,324,1,"Red Squirrel","Unkn","Adult",1,7.374206128,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-20 02:07:06,325,3,"Snowshoe Hare","Unkn","Adult",2,27.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-22 04:06:44,326,2,"Snowshoe Hare","Unkn","Adult",1,17.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-27 05:04:07,327,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-27 05:17:00,328,2,"Snowshoe Hare","Unkn","Adult",1,39.7918176919723,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-28 03:51:58,329,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-03-30 21:57:15,330,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-04-01 02:28:39,331,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-04-09 01:42:07,332,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-04-11 03:05:30,333,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-04-11 04:34:22,334,2,"Snowshoe Hare","Unkn","Adult",1,47.8044581160346,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-04-12 00:30:03,335,2,"Snowshoe Hare","Unkn","Adult",1,14.66675689,"ABMI-0411-SW_2019"
"ABMI-0411-SW",2019,"y",2019-05-01 03:52:18,336,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0411-SW_2019"
"ABMI-0439-NE",2019,"y",2019-02-01 02:52:02,337,5,"Canada Lynx","Unkn","Adult",1,40.1558836438062,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-02-17 02:54:53,338,5,"Canada Lynx","Unkn","Adult",1,34.6851888108724,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-02-19 14:17:54,339,4,"Canada Lynx","Unkn","Adult",1,48.0687191783767,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-02-23 00:52:42,340,5,"Canada Lynx","Unkn","Adult",1,23.8679801,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-03-15 16:42:26,341,5,"Canada Lynx","Unkn","Adult",1,28.8679801,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-03-17 20:50:28,342,3,"Canada Lynx","Unkn","Adult",1,13.8679801,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-04-21 11:07:56,343,3,"Canada Lynx","Unkn","Adult",1,11.8679801,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-03-12 19:19:44,344,1,"Fisher","Unkn","Adult",1,9.62119403,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-03-24 11:16:28,345,3,"Fisher","Unkn","Adult",1,17.62119403,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-03-29 06:29:10,346,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-04-28 01:18:50,347,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-04-29 23:12:43,348,2,"Snowshoe Hare","Unkn","Adult",1,11.66675689,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-05-15 04:21:34,349,1,"Snowshoe Hare","Unkn","Adult",1,10.66675689,"ABMI-0439-NE_2019"
"ABMI-0439-NE",2019,"y",2019-06-24 23:00:30,350,2,"Snowshoe Hare","Unkn","Adult",1,22.66675689,"ABMI-0439-NE_2019"
"ABMI-0439-NW",2019,"y",2019-05-13 23:48:22,351,7,"Black Bear","Unkn","Adult",1,25.181914064,"ABMI-0439-NW_2019"
